,tags
9759,PROPN AUX AUX VERB ADP DET ADJ NOUN PUNCT NOUN CCONJ ADJ NOUN PUNCT PRON VERB DET NOUN PRON PART VERB CCONJ DET NOUN PRON PART VERB PUNCT PUNCT
9760,PRON AUX NOUN PUNCT
9761,PROPN VERB NOUN PUNCT
9762,CCONJ PRON VERB VERB NOUN PART VERB PRON NOUN VERB SCONJ PRON VERB PRON PUNCT PUNCT PUNCT ADV DET ADJ NOUN AUX VERB DET NOUN PUNCT CCONJ AUX ADJ ADP PRON PRON VERB PRON PUNCT PUNCT PRON VERB SCONJ PRON AUX ADV ADJ ADV PUNCT
9763,PRON AUX PUNCT PUNCT NOUN PUNCT PRON VERB SCONJ PRON NOUN AUX VERB PRON ADP DET NOUN PUNCT ADP ADV DET NOUN PRON VERB PRON NOUN CCONJ DET NOUN ADP NOUN ADP PRON PRON AUX ADV VERB PUNCT CCONJ PRON AUX NOUN PRON AUX VERB PUNCT SCONJ PRON VERB PRON ADJ NOUN CCONJ VERB PRON ADP DET NOUN ADP NUM PUNCT
9764,PROPN AUX VERB PUNCT CCONJ PRON VERB ADV ADV CCONJ ADP DET ADJ NOUN PUNCT CCONJ DET NOUN ADP DET NOUN AUX ADV ADJ ADP DET NOUN NOUN PART VERB PRON NOUN PUNCT
9765,PUNCT PUNCT SCONJ PRON VERB PRON NOUN PART VERB ADJ NOUN PUNCT PUNCT PRON VERB PUNCT PUNCT PUNCT PRON AUX VERB ADP ADV PUNCT PUNCT
9766,PRON VERB PART VERB PRON SCONJ SCONJ PROPN VERB ADP DET NOUN PUNCT PRON VERB PRON PRON VERB PUNCT SCONJ PRON AUX VERB PUNCT PUNCT PUNCT CCONJ DET NOUN PUNCT PRON VERB PRON ADJ NOUN PART VERB PUNCT PRON AUX VERB PUNCT SCONJ PRON VERB ADJ NOUN ADJ ADP NOUN PUNCT PUNCT
9767,SCONJ PRON ADV VERB PRON ADJ NOUN PUNCT CCONJ VERB PRON ADP ADP DET VERB NOUN ADP DET VERB NOUN ADP PROPN PROPN PUNCT PRON AUX PART VERB ADP DET NOUN PRON VERB ADP ADJ NOUN PART NOUN PUNCT
9768,PRON NOUN PART VERB ADV DET ADJ NOUN ADP SCONJ ADJ AUX DET NOUN AUX VERB ADP PRON NOUN ADP DET ADJ NOUN PRON ADP DET PROPN ADP NUM VERB PART AUX DET ADJ NOUN ADP PRON ADJ NOUN PUNCT PRON ADP DET ADJ PUNCT ADJ NOUN ADP DET NOUN SCONJ VERB ADP DET NUM PROPN PUNCT
9769,PRON AUX ADJ PART VERB SCONJ PRON AUX ADV ADV VERB SCONJ PRON PUNCT VERB DET ADJ NOUN PUNCT VERB ADV SCONJ PRON AUX ADP DET NOUN SCONJ CCONJ PART PROPN VERB DET NOUN ADP NOUN ADP NUM PROPN ADP DET NOUN ADP PROPN PUNCT PROPN NUM PUNCT
9770,PRON VERB DET NOUN ADP ADP SCONJ PRON AUX PART ADJ PUNCT
9771,ADV PRON AUX PRON ADV ADJ PART VERB PROPN DET NOUN ADP AUX VERB DET ADJ NOUN ADP DET ADJ NOUN PUNCT PART VERB PRON NOUN PUNCT CCONJ PART VERB ADP PUNCT ADV VERB CCONJ PRON CCONJ DET ADJ NOUN PUNCT
9772,PRON VERB PART DET NOUN PUNCT CCONJ DET NOUN PUNCT CCONJ DET NOUN PUNCT PART VERB PRON AUX VERB ADP DET NOUN CCONJ NOUN ADP DET ADV ADJ NOUN ADP DET PROPN PROPN PROPN PRON AUX VERB DET NOUN PART VERB PRON ADV ADJ NOUN PUNCT DET ADJ PROPN PROPN PUNCT ADP VERB SCONJ PUNCT SCONJ PRON VERB PROPN PUNCT PUNCT ADP ADJ ADJ NOUN PUNCT PUNCT VERB NOUN PUNCT PUNCT PUNCT PRON VERB PART SCONJ DET NOUN VERB DET NOUN PUNCT PUNCT
9773,PRON AUX PUNCT ADP DET ADJ NUM NOUN PUNCT VERB ADP ADP DET NOUN ADP DET NOUN PRON AUX DET VERB NOUN ADP DET PROPN CCONJ ADP PRON PRON VERB PART DET NOUN ADP NOUN PUNCT
9774,PRON AUX AUX PRON NOUN PRON ADP NOUN PART VERB ADP ADJ NOUN CCONJ ADP NOUN PART VERB ADP PRON DET ADJ CCONJ ADV ADJ ADP DET NOUN PUNCT DET NOUN ADP DET NOUN ADP DET NOUN ADP PRON PUNCT
9775,PRON AUX ADV ADV VERB ADP ADJ NOUN CCONJ AUX ADV ADJ ADP DET NOUN ADP NOUN VERB ADP NOUN ADV ADV ADP ADP DET NOUN ADP DET NOUN PUNCT
9776,ADP DET NOUN PUNCT CCONJ ADP DET ADV ADJ NOUN PUNCT PRON AUX VERB DET NOUN ADP NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT CCONJ NOUN ADP DET ADJ NOUN ADP DET NOUN AUX VERB ADP DET NOUN PUNCT
9777,ADP NUM NOUN PRON VERB VERB ADP DET NOUN ADP PRON PRON AUX VERB ADP ADP DET ADJ NOUN AUX VERB SCONJ DET PROPN CCONJ PROPN PROPN ADP DET PUNCT PUNCT ADJ NOUN PUNCT ADP DET PROPN PUNCT PART VERB PRON PRON VERB DET NOUN ADP DET ADJ NOUN ADP PROPN CCONJ ADP NOUN PUNCT SCONJ PRON VERB ADP PRON PRON PART VERB ADP PRON ADP DET NOUN ADP PRON NOUN AUX PART VERB DET ADJ NOUN PUNCT
9778,NOUN ADV VERB VERB PRON VERB ADP DET NOUN CCONJ PUNCT ADP DET ADJ ADJ NOUN PUNCT VERB PART VERB PART VERB DET PROPN ADP DET PROPN ADP PROPN SCONJ ADP DET ADJ NOUN VERB PRON PART AUX AUX VERB ADP DET ADJ NOUN ADP NOUN CCONJ NOUN PUNCT VERB PART VERB DET NOUN ADP DET ADJ PUNCT ADJ PUNCT PROPN PUNCT VERB NOUN CCONJ DET ADJ PUNCT VERB PUNCT PROPN PUNCT VERB NOUN PUNCT
9779,SCONJ ADV ADJ ADP DET ADJ NOUN CCONJ VERB ADP NOUN ADP DET PROPN PUNCT PRON VERB ADV VERB ADP DET NOUN PUNCT
9780,ADP NUM NOUN DET ADJ NOUN PUNCT ADP DET NOUN PUNCT ADV PUNCT VERB PRON PUNCT ADP VERB SCONJ DET PROPN ADP PROPN AUX PART VERB ADP PROPN PART NOUN CCONJ ADV ADP DET ADJ NOUN PUNCT ADV ADV ADJ ADP NUM NOUN PUNCT
9781,INTJ PUNCT SCONJ DET NOUN ADP DET PROPN AUX ADV DET ADJ NOUN ADP PROPN VERB ADP PRON NOUN PUNCT PRON AUX PROPN PART PROPN PUNCT
9782,PART VERB PRON PART VERB SCONJ ADV ADV ADJ DET NOUN AUX VERB ADV ADV DET DET NOUN ADP DET VERB NOUN PUNCT CCONJ AUX PART VERB ADV ADP DET PROPN ADP PROPN PUNCT AUX VERB PRON PART VERB DET NOUN ADV ADJ ADP PRON ADP PRON VERB ADP DET PROPN PUNCT
9783,ADV PRON VERB PRON NOUN ADP PRON VERB NOUN PART VERB ADP ADP DET NOUN PUNCT PART PRON PRON AUX VERB DET ADJ NOUN ADP PROPN PUNCT CCONJ DET NOUN PRON VERB PUNCT
9784,VERB PRON PUNCT VERB PRON PUNCT CCONJ SCONJ PRON VERB PUNCT VERB PRON ADP DET VERB NOUN PUNCT
9785,ADV PUNCT PRON VERB PRON PROPN ADP DET ADJ NOUN ADP VERB PRON PRON VERB ADP PRON PUNCT CCONJ ADV VERB PRON PART VERB SCONJ PRON VERB PUNCT
9786,ADP DET ADJ PUNCT ADV PART DET ADJ NOUN PUNCT PRON VERB ADP PUNCT PUNCT NOUN PUNCT ADP DET PROPN CCONJ VERB SCONJ DET PROPN VERB ADP PROPN NUM ADP PROPN NUM PART AUX PROPN PART ADJ NOUN ADP NOUN PUNCT
9787,DET ADJ ADJ NOUN ADV AUX PART VERB PRON ADP DET ADJ NOUN ADP DET ADJ NOUN ADV SCONJ PRON AUX VERB DET NOUN ADP DET ADJ PUNCT PUNCT NOUN PUNCT PUNCT CCONJ PRON VERB ADP PRON NOUN VERB ADP PROPN PART NOUN CCONJ VERB PRON PUNCT PUNCT PUNCT SCONJ DET NOUN AUX VERB PRON NOUN PUNCT PRON AUX VERB ADP DET NOUN PUNCT SCONJ PRON VERB ADP PROPN PUNCT CCONJ SCONJ PRON VERB ADP PRON PUNCT PUNCT PROPN NUM SYM NUM PUNCT PUNCT
9788,DET NOUN ADP DET DET NOUN AUX AUX ADP ADJ NOUN DET NOUN ADP DET PROPN ADP DET PROPN ADP PROPN VERB ADP DET NOUN ADV ADJ ADP DET ADV ADJ NOUN PUNCT CCONJ ADP PRON DET NOUN ADP PRON PROPN PROPN PROPN ADP DET ADJ NOUN PROPN ADP PROPN PUNCT PROPN ADP PROPN ADP DET PROPN PROPN PUNCT DET PROPN ADP DET NOUN PUNCT
9789,PRON VERB PUNCT ADV PUNCT SCONJ PRON AUX ADP NOUN NOUN PUNCT ADP NOUN VERB ADP PROPN PUNCT CCONJ SCONJ PROPN PROPN PUNCT DET PROPN ADP PROPN PUNCT VERB ADP NOUN PUNCT DET ADJ PROPN ADP DET ADJ NOUN PUNCT PART VERB SCONJ DET NOUN CCONJ VERB DET NOUN ADP DET NOUN ADP DET NOUN PUNCT CCONJ SCONJ PRON PRON ADV VERB PROPN ADP PRON ADJ PROPN AUX PUNCT PUNCT VERB ADV PUNCT ADV PUNCT ADP ADJ NOUN PUNCT NOUN PUNCT CCONJ NOUN PUNCT VERB PART VERB CCONJ VERB ADP PRON NOUN ADV PUNCT
9790,CCONJ AUX DET NOUN VERB PRON ADP ADJ NOUN CCONJ ADP DET ADJ PUNCT PUNCT ADJ NOUN PUNCT PUNCT SCONJ ADJ NOUN AUX DET ADJ NOUN CCONJ NOUN ADP DET VERB NOUN ADV VERB CCONJ ADV VERB PRON ADP ADJ NOUN PUNCT
9791,PRON ADV ADV VERB ADP PROPN VERB ADP PRON NOUN CCONJ PRON ADP DET PROPN PROPN ADV ADV PUNCT PART VERB ADV ADP NOUN PART VERB ADV DET NOUN CCONJ PART VERB ADP NOUN ADP DET ADJ NOUN PUNCT
9792,PART VERB ADV PRON DET PROPN VERB SCONJ PRON ADJ ADJ NOUN AUX ADV ADJ CCONJ ADJ SCONJ PART VERB DET NOUN ADP VERB PRON ADJ CCONJ VERB NOUN CCONJ NOUN PUNCT
9793,DET PROPN AUX ADV ADV CCONJ ADV NOUN ADP DET NOUN ADP NOUN AUX NOUN ADP DET NOUN PUNCT
9794,ADV PUNCT SCONJ NOUN VERB PROPN PRON PROPN CCONJ PROPN PRON PROPN PUNCT PRON VERB ADP NOUN SCONJ PRON VERB PRON ADV ADP PRON PROPN ADP NOUN PUNCT NOUN PUNCT NOUN CCONJ NOUN PUNCT
9795,PRON VERB PRON NOUN CCONJ PRON NOUN ADP DET VERB NOUN PUNCT VERB ADJ NOUN CCONJ VERB DET NOUN ADP NOUN ADP NOUN SCONJ VERB ADP PRON PUNCT
9796,PRON VERB DET NOUN ADP DET NOUN VERB ADP PROPN CCONJ PROPN PUNCT PRON AUX DET NOUN ADP DET NOUN CCONJ NOUN PUNCT CCONJ VERB PART VERB PRON ADV SCONJ VERB PART VERB ADV ADP DET NOUN PUNCT
9797,PRON PROPN PART NOUN ADP PRON VERB NOUN ADP PRON AUX PUNCT PUNCT PUNCT VERB CCONJ VERB PUNCT PUNCT
9798,PRON VERB ADP DET NOUN ADP PRON NOUN NUM NOUN CCONJ VERB DET ADV ADJ NOUN ADP ADJ NOUN PUNCT
9799,SCONJ PRON VERB ADP PRON NOUN PUNCT PRON VERB SCONJ PRON NOUN AUX ADJ ADP NOUN ADP PRON NOUN CCONJ PRON VERB SCONJ PRON AUX VERB PART ADV ADP DET NOUN ADP PRON NOUN CCONJ NOUN CCONJ ADV DET PROPN PUNCT
9800,ADP PRON NOUN PRON VERB DET NOUN ADP PRON DET PROPN VERB SCONJ PRON VERB PUNCT PUNCT PUNCT NOUN PRON VERB ADP PRON PUNCT PRON NOUN PRON VERB ADP PRON PUNCT PART SCONJ DET NOUN VERB PUNCT VERB PRON ADP PRON PUNCT
9801,VERB PART PRON NOUN AUX VERB PUNCT CCONJ VERB PRON AUX ADJ PUNCT PUNCT
9802,PRON DET NOUN PART VERB SCONJ PRON PUNCT ADV PUNCT AUX VERB DET NOUN VERB ADP DET PROPN ADP PRON ADJ NOUN ADP DET NOUN ADP NOUN PRON AUX ADV ADJ ADP PRON PUNCT
9803,PRON AUX ADJ PART VERB PRON PUNCT PART VERB ADP DET NOUN PUNCT CCONJ VERB ADP PRON PROPN ADP PROPN PUNCT
9804,SCONJ PRON VERB PRON PRON VERB SCONJ PRON NOUN AUX AUX PRON NOUN PART VERB ADP PRON NOUN CCONJ NOUN PUNCT
9805,PRON VERB PROPN ADP DET NOUN ADP AUX DET NOUN PRON VERB DET NOUN ADP NOUN ADP DET PROPN PROPN PROPN PUNCT
9806,PRON VERB PRON NOUN DET ADJ NOUN ADJ PART AUX ADJ PART VERB ADP DET PROPN PART NOUN SCONJ VERB ADP DET ADJ NOUN ADP PRON NOUN PUNCT
9807,SCONJ ADV AUX PRON VERB ADP PROPN SCONJ VERB DET ADJ NOUN PUNCT VERB ADP PRON NOUN CCONJ VERB ADP PRON ADJ NOUN SCONJ PRON VERB PRON NOUN PART ADV SCONJ DET NOUN VERB CCONJ ADP NUM PRON VERB DET PROPN CCONJ PRON NOUN PUNCT
9808,VERB ADP PROPN PUNCT DET PROPN PROPN VERB DET VERB NOUN ADV NUM NUM NOUN ADV PUNCT PUNCT PUNCT ADJ NOUN VERB PRON ADP ADJ NOUN PUNCT DET NOUN AUX VERB ADP PRON PUNCT SCONJ PRON VERB ADP PRON PUNCT PUNCT
9809,AUX PRON VERB ADP NOUN ADP PRON NOUN PUNCT PUNCT
9810,DET DET ADJ CCONJ VERB NOUN AUX AUX PRON PUNCT
9811,SCONJ ADV DET NOUN ADP DET NOUN AUX VERB ADP DET ADJ NOUN ADP DET NOUN PUNCT ADV PRON AUX VERB ADP DET NOUN ADP PROPN ADP NOUN PART VERB DET NOUN PRON AUX VERB ADP PRON PRON AUX PRON ADJ PUNCT
9812,ADV PRON AUX PART PRON NOUN PUNCT
9813,ADV PRON AUX PART VERB SCONJ PRON VERB ADP PRON PUNCT
9814,PRON AUX VERB SCONJ PRON AUX ADP PROPN PART NOUN CCONJ AUX ADV ADV ADJ ADP PRON SCONJ PRON AUX SCONJ PRON VERB ADP DET NOUN ADP PRON ADJ NOUN PUNCT
9815,PUNCT PUNCT PROPN ADV VERB DET NOUN PUNCT SCONJ PRON VERB PRON ADJ NOUN PROPN PUNCT PRON PROPN PROPN ADP PRON AUX PART VERB PUNCT CCONJ VERB VERB NOUN PUNCT PUNCT CCONJ PUNCT PUNCT ADV ADJ ADP VERB PRON PUNCT ADP PRON VERB PRON NOUN PART VERB DET NOUN ADP PROPN PUNCT ADV ADP PRON PRON VERB ADP PRON NOUN PUNCT PUNCT
9816,PRON AUX ADP PRON PRON VERB ADP PRON NOUN CCONJ VERB ADP PRON SCONJ PRON VERB PRON NOUN PUNCT PUNCT
9817,PART ADV ADJ NOUN DET NOUN VERB PUNCT CCONJ DET ADJ PUNCT VERB NOUN PRON PRON AUX VERB PUNCT
9818,SCONJ PART VERB PRON NOUN ADP DET PROPN PROPN PROPN ADV PUNCT VERB PRON ADP PRON PROPN CCONJ VERB PRON VERB PRON ADP NOUN PRON ADV PRON AUX VERB PUNCT
9819,ADV PUNCT ADP DET NOUN NOUN ADP ADJ PUNCT PRON AUX VERB PUNCT
9820,PUNCT PUNCT PRON AUX VERB NOUN ADP PRON ADJ NOUN PUNCT
9821,VERB ADV ADP PROPN PART NOUN PUNCT
9822,PRON AUX VERB ADP DET NOUN ADP NOUN CCONJ ADP NOUN PUNCT
9823,CCONJ PRON NOUN AUX VERB PRON NOUN PUNCT PUNCT
9824,NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT PUNCT
9825,PRON ADV PUNCT PUNCT
9826,PRON NOUN AUX ADJ ADP VERB ADP DET NOUN ADP ADJ NOUN PUNCT PRON AUX VERB DET NOUN ADP DET ADJ NOUN PUNCT
9827,PROPN PROPN PART NOUN VERB ADV ADP DET NOUN PUNCT NOUN PUNCT CCONJ NOUN PUNCT
9828,SCONJ PRON AUX VERB ADJ NOUN ADP ADJ NOUN PUNCT ADP ADJ DET PUNCT PUNCT ADJ PUNCT NOUN ADP PRON NOUN AUX DET VERB NOUN PUNCT
9829,ADJ PUNCT PUNCT
9830,DET NOUN ADP NUM NOUN AUX VERB ADP PROPN DET NOUN PUNCT PUNCT
9831,NUM ADP ADP DET NUM CCONJ NUM NOUN VERB ADP NOUN PUNCT PUNCT
9832,ADP SYM NUM AUX VERB ADV ADP DET NUM ADJ PUNCT NOUN NOUN PUNCT NOUN ADP DET PROPN PROPN ADP ADJ NOUN PRON VERB PART PUNCT PUNCT VERB PUNCT PRON DET NOUN VERB PUNCT PUNCT
9833,PROPN PUNCT ADJ CCONJ NOUN PUNCT AUX ADP DET DET PUNCT NOUN ADJ PUNCT PUNCT
9834,ADJ NOUN PUNCT PUNCT
9835,VERB PRON ADJ NOUN PUNCT PUNCT
9836,ADV PUNCT ADP PRON NOUN PART VERB DET PROPN PUNCT PRON AUX VERB DET NOUN PUNCT VERB NOUN ADP PROPN PROPN PUNCT PUNCT PUNCT PRON AUX PRON VERB DET NOUN PUNCT SCONJ PRON AUX VERB DET ADJ NOUN PUNCT PRON VERB ADJ NOUN PUNCT PUNCT CCONJ VERB PRON ADJ NOUN PUNCT PUNCT
9837,CCONJ PRON AUX DET NOUN VERB ADP NOUN ADP PRON NOUN PUNCT PUNCT PUNCT
9838,PUNCT PROPN NUM PUNCT NUM PUNCT PUNCT
9839,VERB ADJ NOUN CCONJ VERB PUNCT PUNCT ADJ PUNCT NOUN AUX ADJ NOUN VERB ADP PROPN PART NOUN PUNCT
9840,PRON AUX ADJ SCONJ PRON AUX VERB ADP PRON ADJ NOUN CCONJ ADJ NOUN PUNCT PUNCT
9841,ADV DET NOUN AUX VERB ADV PUNCT
9842,CCONJ PRON AUX PART VERB NOUN PART NOUN PUNCT
9843,AUX VERB DET NOUN ADP NOUN NOUN ADV ADJ SCONJ DET ADJ NOUN PRON PROPN VERB PRON PROPN PUNCT PROPN PROPN PUNCT ADP NOUN PART VERB CCONJ VERB PART VERB PRON NOUN PUNCT VERB NOUN PUNCT PUNCT
9844,PUNCT PUNCT ADP PROPN ADV VERB DET NOUN PUNCT SCONJ PRON VERB PRON ADJ NOUN PROPN PUNCT PRON PROPN PROPN ADP PRON AUX PART VERB PUNCT CCONJ VERB VERB NOUN PUNCT PUNCT PROPN NUM PUNCT PUNCT
9845,NUM PUNCT PUNCT
9846,ADV VERB SCONJ DET NOUN AUX ADV ADV ADJ ADP PRON ADJ NOUN PUNCT
9847,PRON ADJ PUNCT PUNCT ADJ PUNCT NOUN VERB VERB DET NOUN ADP PROPN ADP DET NOUN PUNCT
9848,PRON VERB PRON AUX PART NUM ADP DET NUM PROPN PRON AUX PART VERB NOUN PUNCT CCONJ PRON VERB SCONJ ADJ NOUN ADP NOUN AUX ADV ADJ ADP VERB DET PROPN PRON VERB PRON NOUN ADJ PUNCT
9849,AUX NOUN ADP ADJ NOUN PUNCT NOUN ADP ADJ NOUN PUNCT CCONJ NOUN ADP NOUN VERB ADP PRON NOUN PUNCT PUNCT
9850,CCONJ AUX PRON VERB DET NOUN PART NOUN PART VERB SCONJ ADJ NOUN PRON VERB ADP PUNCT PUNCT
9851,NOUN PUNCT NOUN CCONJ NOUN PUNCT VERB PRON NOUN ADP DET NOUN PUNCT CCONJ PUNCT PUNCT VERB PRON ADP PUNCT ADP DET NOUN AUX ADP NOUN NOUN SCONJ PRON AUX ADJ PUNCT PRON AUX VERB PRON NOUN ADV PUNCT CCONJ PRON AUX ADV VERB DET NOUN ADP DET ADJ PUNCT NOUN PUNCT NOUN NOUN PUNCT
9852,ADV PRON AUX ADV PUNCT
9853,DET NOUN ADP ADJ NOUN CCONJ ADV VERB DET NOUN AUX VERB DET NOUN ADP PRON PUNCT PUNCT ADJ PUNCT NOUN PUNCT
9854,SCONJ PUNCT PUNCT
9855,SCONJ PRON NOUN AUX VERB PART AUX VERB ADP PROPN PRON PUNCT PART ADJ NOUN PUNCT PUNCT ADP PUNCT PRON PUNCT
9856,ADV PRON AUX VERB DET ADJ NOUN PUNCT
9857,PRON AUX SCONJ DET PROPN VERB PRON PART PUNCT PUNCT VERB CCONJ VERB SCONJ DET PROPN AUX ADJ PUNCT VERB PUNCT ADJ PUNCT AUX DET NOUN PRON NOUN ADP PRON PUNCT PUNCT PROPN NUM SYM NUM PUNCT PUNCT
9858,PRON AUX VERB PROPN ADP PRON NOUN CCONJ NOUN ADP DET NOUN ADP ADJ NOUN PUNCT
9859,VERB DET NOUN PROPN ADP PROPN PUNCT PROPN PROPN PUNCT ADP PRON ADJ ADJ NOUN PUNCT
9860,PUNCT PUNCT ADV ADJ ADP VERB PRON PUNCT PROPN PUNCT PUNCT ADP PRON VERB PRON NOUN PART VERB DET NOUN ADP PROPN PUNCT ADV ADP PRON PRON VERB ADP PRON NOUN PUNCT PUNCT
9861,PUNCT PUNCT DET PROPN AUX PRON NOUN CCONJ PRON NOUN PUNCT PUNCT
9862,PRON AUX PRON VERB PUNCT PUNCT
9863,DET PROPN AUX DET NOUN ADP PRON NOUN PUNCT PUNCT
9864,ADP PRON AUX PRON AUX ADJ PUNCT PUNCT PUNCT
9865,PUNCT PROPN NUM SYM NUM PUNCT
9866,DET ADJ NOUN VERB DET PUNCT PUNCT PROPN PROPN PUNCT ADP PRON ADJ NOUN NOUN PUNCT
9867,PRON AUX DET NOUN ADP PRON DET DET NOUN AUX VERB PART VERB PRON NOUN PUNCT PART VERB PRON ADP ADP DET NOUN SCONJ PRON AUX VERB ADP PRON ADV PUNCT
9868,DET NOUN VERB PRON AUX ADV ADJ SCONJ PRON VERB PUNCT PUNCT PUNCT AUX PART PRON AUX ADJ ADP DET NOUN NOUN SCONJ PRON AUX VERB ADP DET ADJ NOUN ADP PRON NOUN CCONJ NOUN PUNCT PUNCT PUNCT
9869,PROPN PROPN PROPN PROPN PUNCT DET ADJ NOUN PUNCT VERB PRON AUX PUNCT
9870,PRON VERB PUNCT PUNCT PUNCT PRON AUX VERB ADJ NOUN ADV PUNCT
9871,DET NOUN DET VERB NUM NUM NOUN VERB SCONJ PRON NOUN PUNCT
9872,ADP DET NOUN PUNCT NUM NOUN PUNCT CCONJ NUM NUM NOUN VERB DET ADJ ADJ NOUN PRON PUNCT
9873,PRON AUX PUNCT NOUN NOUN PUNCT
9874,CCONJ PRON VERB VERB ADP NUM NOUN ADP PRON PUNCT ADV PART VERB DET ADJ NOUN PRON AUX VERB ADP PRON NOUN ADP NOUN PUNCT
9875,NUM ADP DET ADV ADJ NOUN PRON AUX VERB ADP PRON NOUN AUX ADV AUX DET NOUN NOUN SCONJ NOUN AUX VERB ADP PRON ADJ NOUN PUNCT PUNCT
9876,PRON AUX ADV VERB ADV PART VERB ADP ADJ NOUN PART VERB ADP DET NOUN ADP NOUN DET NOUN PUNCT
9877,PRON AUX AUX VERB ADV ADJ PUNCT
9878,NOUN AUX VERB PRON NOUN DET ADJ NOUN PUNCT
9879,NUM NOUN VERB DET ADJ NOUN ADP PRON NOUN CCONJ DET NOUN ADP PRON NOUN PUNCT CCONJ PRON VERB SCONJ NUM NOUN ADP PRON ADJ ADP NOUN PRON ADV VERB PUNCT PUNCT
9880,NUM NOUN ADP PRON ADJ ADP ADJ NOUN PRON AUX ADV ADP PRON NOUN PUNCT PUNCT
9881,NUM NOUN ADP PRON ADJ ADP PRON NOUN PUNCT SCONJ PRON NOUN AUX ADJ PUNCT PUNCT
9882,NUM NOUN ADP PRON ADJ ADP PRON NOUN PUNCT NOUN PUNCT CCONJ NOUN PUNCT ADJ ADP PRON AUX ADV ADJ ADP VERB NOUN ADP PRON PUNCT
9883,ADV NUM NOUN ADP DET NOUN VERB ADP PRON ADJ NOUN PRON VERB NOUN PUNCT
9884,INTJ PUNCT ADJ ADP PRON NOUN AUX AUX ADJ PUNCT CCONJ SCONJ PRON VERB DET NOUN PUNCT PRON VERB PRON ADV PART VERB ADP PUNCT SCONJ ADV AUX PRON VERB DET NOUN PUNCT PUNCT
9885,PRON AUX DET ADJ NOUN ADP PRON PUNCT PUNCT
9886,PRON AUX ADV ADP PRON PRON VERB PRON ADV ADJ PUNCT PUNCT
9887,VERB ADP DET NOUN PRON VERB PART VERB PRON NOUN CCONJ PART VERB PRON NOUN PUNCT
9888,PRON VERB NOUN ADP NOUN DET NOUN ADP NOUN NOUN CCONJ NOUN PUNCT
9889,PRON VERB NOUN ADP NOUN ADP DET NOUN NOUN PUNCT CCONJ ADJ NOUN ADP ADJ NOUN ADP NOUN PUNCT
9890,PRON VERB NOUN ADP NOUN ADP NOUN PUNCT CCONJ ADJ ADJ NOUN ADP ADJ NOUN ADP ADJ NOUN PUNCT
9891,PRON VERB NOUN ADP NOUN CCONJ NOUN CCONJ VERB NOUN ADP NOUN PART VERB DET NOUN PART NOUN ADP DET NOUN PRON AUX VERB PRON ADV PUNCT
9892,DET NOUN ADP DET ADV ADJ NOUN ADP DET NOUN AUX VERB ADP NUM ADP PRON NOUN NOUN PUNCT CCONJ SCONJ PRON AUX VERB PRON PRON PUNCT PRON VERB ADP DET NOUN PUNCT PUNCT PUNCT PRON AUX AUX DET ADV ADJ NOUN PUNCT PUNCT
9893,PUNCT PUNCT PROPN PUNCT AUX PART DET ADJ NOUN PUNCT ADP NOUN PUNCT
9894,PRON AUX AUX VERB PUNCT PUNCT ADJ PUNCT PUNCT ADP PRON AUX PRON PRON AUX PUNCT
9895,CCONJ PRON AUX ADJ ADP ADJ PUNCT
9896,VERB NOUN ADJ ADP NOUN NOUN PUNCT NOUN NOUN PUNCT CCONJ NOUN NOUN PRON VERB ADJ NOUN PUNCT PRON VERB DET ADJ NOUN ADP NOUN CCONJ NOUN ADP VERB NOUN PRON AUX VERB PART VERB ADP DET ADJ NOUN PRON AUX VERB PART VERB NOUN DET ADJ NOUN ADP ADJ NOUN PUNCT VERB PRON CCONJ PRON AUX VERB SCONJ ADJ ADP PRON AUX VERB ADV ADP PRON PUNCT
9897,ADP NUM ADP PRON NOUN PROPN VERB ADP DET NOUN ADP NOUN ADP AUX DET NOUN ADP NOUN CCONJ NOUN DET NOUN AUX PART VERB ADP ADJ NOUN PUNCT
9898,INTJ PUNCT CCONJ SCONJ NOUN NOUN ADP DET NOUN PUNCT NOUN AUX VERB PUNCT
9899,AUX PRON VERB SCONJ PRON VERB ADV DET DET ADJ NOUN ADP DET NOUN NOUN NOUN PUNCT PUNCT
9900,PRON VERB ADV ADJ ADJ NOUN PART VERB ADP DET NOUN ADP ADJ NOUN PUNCT ADJ NOUN PRON AUX ADV ADJ PART VERB PUNCT
9901,PRON VERB SCONJ PUNCT PUNCT VERB NOUN PUNCT CCONJ PUNCT PUNCT NOUN NOUN PUNCT AUX VERB ADV ADV PUNCT
9902,VERB PRON AUX VERB PRON NOUN ADP ADP DET NOUN PUNCT PRON ADV PUNCT PUNCT
9903,AUX PART PRON SCONJ ADJ ADP PRON AUX ADV PUNCT ADV ADP ADP DET ADJ NOUN ADP PRON NOUN PUNCT PUNCT
9904,ADV PRON AUX VERB ADP PRON ADV ADV PUNCT
9905,DET NOUN AUX PUNCT PRON AUX PRON VERB PART VERB ADP PRON PUNCT PUNCT
9906,ADV PUNCT DET NOUN AUX VERB ADP PRON NOUN PUNCT SCONJ PRON AUX PUNCT
